Ft,Fs,Depth
0.41748,88.374,21.733
0.41711,88.557,21.749
0.41989,88.74,21.766
0.42019,88.923,21.781
0.4214,89.104,21.798
0.42189,89.284,21.813
0.4227,89.462,21.829
0.4225,89.641,21.845
0.42082,89.822,21.861
0.42083,89.998,21.877
0.4199,90.176,21.893
0.41961,90.353,21.909
0.42012,90.528,21.925
0.41946,90.706,21.941
0.41876,90.877,21.957
0.41874,91.05,21.973
0.41937,91.223,21.989
0.41891,91.396,22.005
0.41962,91.568,22.021
0.41878,91.737,22.038
0.41906,91.903,22.054
0.41867,92.065,22.07
0.41826,92.228,22.086
0.41836,92.389,22.102
0.41839,92.547,22.119
0.41972,92.703,22.135
0.41986,92.857,22.151
0.42088,93.006,22.167
0.42239,93.157,22.183
0.4223,93.305,22.198
0.42164,93.455,22.214
0.4217,93.603,22.229
0.42123,93.75,22.245
0.42208,93.897,22.261
0.42139,94.044,22.277
0.42019,94.189,22.293
0.41944,94.333,22.308
0.4185,94.477,22.323
0.41741,94.619,22.338
0.41607,94.76,22.354
0.41565,94.901,22.371
0.41444,95.045,22.387
0.41341,95.189,22.402
0.41466,95.333,22.418
0.41358,95.473,22.434
0.41436,95.62,22.449
0.41361,95.764,22.464
0.41336,95.91,22.479
0.41455,96.054,22.495
0.41451,96.198,22.509
0.41641,96.341,22.523
0.41736,96.483,22.538
0.41802,96.629,22.553
0.41822,96.774,22.568
0.4218,96.921,22.583
0.42828,97.072,22.599
0.43712,97.225,22.613
0.44667,97.383,22.628
0.45777,97.539,22.642
0.47386,97.7,22.656
0.48998,97.868,22.67
0.50866,98.037,22.684
0.52737,98.209,22.698
0.54905,98.381,22.711
0.57478,98.552,22.725
0.60186,98.724,22.739
0.63261,98.9,22.752
0.67102,99.074,22.766
0.71,99.252,22.779
0.7539,99.437,22.792
0.79897,99.624,22.805
0.84574,99.809,22.819
0.8922,99.984,22.833
0.93675,100.14,22.845
1.0356,100.33,22.86
1.1379,100.52,22.873
1.2456,100.71,22.886
1.3587,100.9,22.9
1.4759,101.11,22.912
1.5976,101.31,22.924
1.7204,101.51,22.937
1.8452,101.72,22.95
1.9711,101.93,22.962
2.1028,102.16,22.973
2.234,102.39,22.985
2.3639,102.63,22.997
2.4955,102.87,23.01
2.629,103.1,23.022
2.763,103.35,23.034
2.8982,103.59,23.045
3.0337,103.85,23.058
3.1702,104.11,23.07
3.3089,104.38,23.082
3.4531,104.65,23.094
3.598,104.94,23.106
3.7419,105.23,23.118
3.8871,105.52,23.131
4.0364,105.82,23.143
4.1895,106.13,23.156
4.343,106.44,23.169
4.4989,106.76,23.183
4.6558,107.09,23.195
4.8164,107.43,23.208
4.9767,107.77,23.22
5.1394,108.09,23.232
5.299,108.42,23.245
5.463,108.75,23.258
5.6306,109.09,23.271
5.8027,109.44,23.284
5.9787,109.8,23.296
6.1591,110.17,23.309
6.3413,110.54,23.321
6.5244,110.91,23.333
6.7128,111.29,23.345
6.9034,111.68,23.357
7.1,112.08,23.368
7.3012,112.5,23.379
7.5035,112.91,23.39
7.7087,113.32,23.4
7.9156,113.72,23.41
8.1275,114.14,23.421
8.3451,114.57,23.43
8.5657,115,23.441
8.7856,115.44,23.45
9.0035,115.87,23.46
9.2279,116.3,23.47
9.4546,116.73,23.48
9.6834,117.17,23.489
9.9133,117.61,23.499
10.144,118.04,23.509
10.376,118.46,23.518
10.606,118.88,23.526
10.839,119.3,23.535
11.072,119.72,23.544
11.308,120.14,23.553
11.545,120.55,23.562
11.781,120.96,23.571
12.015,121.36,23.58
12.25,121.76,23.588
12.489,122.16,23.596
12.727,122.56,23.605
12.965,122.96,23.613
13.205,123.36,23.622
13.443,123.75,23.63
13.679,124.14,23.639
13.921,124.54,23.647
14.165,124.94,23.655
14.409,125.34,23.663
14.65,125.73,23.671
14.892,126.12,23.678
15.133,126.51,23.686
15.374,126.89,23.693
15.617,127.28,23.701
15.866,127.68,23.708
16.111,128.06,23.716
16.354,128.44,23.723
16.595,128.82,23.73
16.846,129.21,23.737
17.096,129.61,23.744
17.347,130,23.75
17.594,130.38,23.757
17.842,130.76,23.764
18.091,131.14,23.771
18.341,131.53,23.778
18.592,131.92,23.784
18.847,132.31,23.79
19.102,132.7,23.796
19.353,133.08,23.802
19.607,133.46,23.809
19.864,133.85,23.815
20.12,134.24,23.822
20.378,134.63,23.828
20.635,135.02,23.834
20.89,135.41,23.841
21.147,135.79,23.847
21.402,136.18,23.853
21.66,136.57,23.86
21.917,136.96,23.867
22.173,137.35,23.873
22.429,137.72,23.88
22.685,138.11,23.886
22.943,138.48,23.892
23.198,138.86,23.898
23.458,139.23,23.904
23.717,139.6,23.91
23.976,139.97,23.916
24.235,140.33,23.923
24.497,140.7,23.929
24.76,141.05,23.935
25.019,141.41,23.94
25.28,141.75,23.946
25.542,142.1,23.952
25.807,142.44,23.957
26.074,142.78,23.962
26.341,143.11,23.968
26.608,143.43,23.973
26.877,143.76,23.978
27.144,144.08,23.983
27.408,144.4,23.988
27.679,144.71,23.993
27.947,145.03,23.999
28.216,145.33,24.003
28.485,145.64,24.008
28.755,145.94,24.013
29.027,146.23,24.017
29.296,146.51,24.022
29.568,146.78,24.027
29.84,147.06,24.031
30.117,147.34,24.035
30.392,147.63,24.039
30.67,147.91,24.042
30.947,148.17,24.046
31.222,148.43,24.049
31.501,148.7,24.053
31.78,148.97,24.056
32.064,149.24,24.059
32.35,149.5,24.062
32.63,149.76,24.066
32.914,150.02,24.068
33.198,150.28,24.071
33.484,150.54,24.074
33.768,150.8,24.077
34.055,151.06,24.079
34.341,151.31,24.082
34.624,151.56,24.085
34.909,151.81,24.088
35.195,152.05,24.09
35.48,152.29,24.092
35.76,152.52,24.094
36.039,152.74,24.097
36.317,152.95,24.1
36.592,153.16,24.102
36.866,153.36,24.104
37.136,153.55,24.107
37.4,153.73,24.11
37.661,153.89,24.112
37.918,154.05,24.115
38.177,154.21,24.117
38.434,154.37,24.119
38.692,154.52,24.121
38.944,154.66,24.123
39.193,154.79,24.125
39.437,154.92,24.128
39.68,155.05,24.131
39.919,155.16,24.133
40.154,155.27,24.136
40.384,155.37,24.138
40.61,155.46,24.142
40.831,155.56,24.145
41.05,155.65,24.148
41.263,155.75,24.152
41.469,155.84,24.157
41.673,155.94,24.162
41.876,156.03,24.167
42.076,156.12,24.172
42.273,156.22,24.178
42.289,156.13,24.183
42.302,156.05,24.188
42.311,155.97,24.193
42.32,155.89,24.199
42.323,155.82,24.203
42.326,155.75,24.206
42.328,155.69,24.21
42.331,155.62,24.214
42.333,155.54,24.217
42.339,155.46,24.221
42.344,155.37,24.224
42.349,155.29,24.228
42.348,155.19,24.23
42.351,155.1,24.232
42.353,155,24.235
42.356,154.9,24.237
42.359,154.8,24.238
42.364,154.7,24.239
42.365,154.6,24.24
42.367,154.49,24.241
42.368,154.39,24.242
42.371,154.29,24.243
42.372,154.18,24.243
42.374,154.07,24.244
42.376,153.97,24.245
42.378,153.86,24.245
42.379,153.75,24.245
42.38,153.64,24.244
42.381,153.53,24.243
42.381,153.42,24.242
42.382,153.3,24.241
42.384,153.19,24.24
42.384,153.07,24.238
42.383,152.95,24.237
42.383,152.84,24.234
42.383,152.71,24.232
42.383,152.59,24.23
42.381,152.47,24.227
42.382,152.34,24.224
42.384,152.21,24.22
42.386,152.08,24.217
42.386,151.95,24.213
42.386,151.82,24.21
42.387,151.69,24.206
42.388,151.56,24.202
42.387,151.43,24.197
42.388,151.29,24.192
42.388,151.16,24.187
42.39,151.02,24.182
42.389,150.88,24.177
42.387,150.74,24.171
42.387,150.6,24.165
42.385,150.46,24.159
42.387,150.32,24.153
42.387,150.17,24.147
42.388,150.02,24.14
42.389,149.87,24.132
42.39,149.72,24.125
42.39,149.57,24.117
42.392,149.42,24.11
42.392,149.27,24.102
42.392,149.11,24.094
42.393,148.96,24.085
42.392,148.8,24.077
42.394,148.63,24.068
42.395,148.47,24.058
42.395,148.31,24.048
42.399,148.15,24.039
42.397,147.99,24.029
42.397,147.83,24.019
42.398,147.67,24.007
42.4,147.51,23.998
42.4,147.34,23.987
42.401,147.18,23.977
42.403,147.02,23.966
42.404,146.86,23.955
42.404,146.69,23.944
42.408,146.53,23.933
42.408,146.36,23.921
42.408,146.2,23.91
42.412,146.03,23.898
42.413,145.86,23.885
42.415,145.69,23.873
42.417,145.52,23.86
42.418,145.34,23.847
42.418,145.17,23.834
42.419,144.99,23.82
42.42,144.82,23.805
42.423,144.64,23.791
42.424,144.46,23.776
42.423,144.28,23.761
42.421,144.1,23.746
42.421,143.91,23.731
42.419,143.73,23.716
42.419,143.55,23.7
42.419,143.36,23.685
42.417,143.17,23.669
42.416,142.98,23.653
42.414,142.79,23.638
42.413,142.6,23.62
42.411,142.4,23.603
42.409,142.2,23.587
42.406,142,23.569
42.401,141.79,23.551
42.393,141.57,23.534
42.387,141.35,23.516
42.376,141.13,23.498
42.36,140.9,23.481
42.342,140.67,23.463
42.325,140.43,23.445
42.307,140.19,23.427
42.284,139.94,23.409
42.258,139.7,23.391
42.23,139.45,23.373
42.198,139.19,23.353
42.16,138.94,23.335
42.122,138.68,23.315
42.077,138.41,23.296
42.033,138.13,23.278
41.984,137.86,23.259
41.938,137.59,23.238
41.893,137.34,23.218
41.794,137.07,23.198
41.69,136.78,23.178
41.581,136.5,23.158
41.468,136.2,23.137
41.352,135.9,23.117
41.229,135.59,23.097
41.108,135.28,23.076
40.984,134.97,23.056
40.858,134.65,23.036
40.726,134.31,23.015
40.596,133.97,22.995
40.467,133.62,22.974
40.335,133.26,22.953
40.201,132.9,22.932
40.069,132.54,22.909
39.935,132.17,22.888
39.799,131.79,22.866
39.664,131.41,22.843
39.526,131.02,22.82
39.382,130.61,22.797
39.239,130.2,22.773
39.098,129.78,22.749
38.952,129.35,22.725
38.805,128.92,22.701
38.652,128.48,22.677
38.499,128.03,22.653
38.342,127.57,22.627
38.184,127.1,22.601
38.024,126.62,22.576
37.864,126.14,22.551
37.702,125.68,22.526
37.542,125.21,22.501
37.378,124.73,22.475
37.211,124.24,22.448
37.04,123.74,22.422
36.865,123.24,22.396
36.686,122.72,22.369
36.503,122.19,22.341
36.321,121.67,22.313
36.134,121.13,22.286
35.943,120.59,22.259
35.747,120.03,22.23
35.543,119.46,22.204
35.341,118.88,22.175
35.135,118.31,22.148
34.931,117.75,22.122
34.723,117.17,22.095
34.504,116.58,22.069
34.284,115.98,22.042
34.065,115.38,22.015
33.847,114.79,21.989
33.623,114.19,21.961
33.397,113.58,21.934
33.17,112.98,21.905
32.941,112.38,21.877
32.709,111.77,21.848
32.477,111.17,21.821
32.245,110.58,21.793
32.012,109.99,21.765
31.778,109.4,21.736
31.543,108.81,21.707
31.306,108.22,21.678
31.072,107.65,21.649
30.839,107.07,21.618
30.602,106.49,21.588
30.364,105.91,21.556
30.127,105.33,21.526
29.889,104.76,21.495
29.647,104.17,21.464
29.41,103.6,21.432
29.177,103.03,21.4
28.936,102.45,21.369
28.692,101.87,21.338
28.45,101.28,21.305
28.21,100.71,21.271
27.97,100.14,21.238
27.729,99.568,21.204
27.489,98.999,21.172
27.247,98.429,21.139
26.998,97.847,21.106
26.753,97.272,21.072
26.51,96.707,21.038
26.267,96.139,21.003
26.015,95.559,20.97
25.765,94.976,20.936
25.514,94.397,20.903
25.267,93.823,20.867
25.02,93.254,20.831
24.773,92.684,20.796
24.523,92.105,20.761
24.271,91.521,20.725
24.016,90.937,20.691
23.761,90.358,20.656
23.509,89.785,20.62
23.255,89.21,20.585
22.998,88.63,20.55
22.743,88.045,20.514
22.488,87.459,20.476
22.23,86.872,20.438
21.975,86.29,20.401
21.717,85.71,20.366
21.461,85.13,20.33
21.203,84.545,20.292
20.946,83.958,20.256
20.689,83.376,20.218
20.434,82.801,20.18
20.177,82.225,20.141
19.923,81.649,20.103
19.67,81.078,20.065
19.411,80.506,20.028
19.156,79.932,19.989
18.899,79.364,19.951
18.646,78.803,19.913
18.389,78.24,19.874
18.132,77.682,19.836
17.877,77.127,19.796
17.623,76.578,19.756
17.373,76.03,19.715
17.118,75.483,19.674
16.863,74.941,19.633
16.612,74.408,19.592
16.362,73.878,19.552
16.111,73.344,19.51
15.861,72.815,19.469
15.617,72.292,19.424
15.366,71.766,19.38
15.116,71.241,19.336
14.866,70.723,19.293
14.615,70.205,19.25
14.361,69.691,19.209
14.106,69.178,19.168
13.853,68.678,19.127
13.598,68.177,19.089
13.341,67.671,19.049
13.084,67.157,19.011
12.825,66.644,18.972
12.562,66.135,18.936
12.301,65.637,18.897
12.042,65.143,18.86
11.783,64.641,18.823
11.523,64.137,18.785
11.262,63.633,18.747
10.999,63.129,18.709
10.74,62.635,18.672
10.482,62.134,18.635
10.224,61.629,18.599
9.9668,61.125,18.562
9.7102,60.626,18.527
9.4528,60.123,18.49
9.198,59.621,18.454
8.9452,59.124,18.418
8.6901,58.629,18.382
8.4344,58.137,18.348
8.1812,57.643,18.312
7.9333,57.159,18.276
7.6866,56.682,18.241
7.4415,56.212,18.207
7.1974,55.744,18.173
6.956,55.28,18.14
6.7213,54.821,18.106
6.491,54.376,18.074
6.2647,53.936,18.042
6.0457,53.497,18.008
5.823,53.058,17.974
5.6044,52.624,17.941
5.3853,52.194,17.911
5.1734,51.773,17.879
4.9657,51.352,17.846
4.7632,50.931,17.813
4.563,50.515,17.779
4.3669,50.107,17.746
4.1753,49.707,17.713
3.9868,49.31,17.68
3.8023,48.917,17.646
3.623,48.526,17.616
3.4478,48.131,17.584
3.2762,47.733,17.55
3.1128,47.335,17.519
2.9511,46.937,17.488
2.7914,46.539,17.452
2.637,46.133,17.418
2.4848,45.725,17.387
2.5172,45.495,17.351
2.5529,45.257,17.316
2.5933,45.012,17.281
2.6328,44.765,17.25
2.6794,44.509,17.218
2.7278,44.251,17.186
2.7772,43.988,17.155
2.826,43.727,17.122
2.8757,43.468,17.087
2.9229,43.219,17.05
2.972,42.971,17.009
3.0208,42.724,16.974
3.0721,42.476,16.937
3.1237,42.227,16.902
3.1775,41.978,16.862
3.23,41.728,16.826
3.2838,41.478,16.786
3.3387,41.225,16.747
3.3944,40.975,16.705
3.4491,40.721,16.668
3.5066,40.469,16.625
3.5634,40.219,16.572
3.6203,39.967,16.532
3.6736,39.712,16.491
3.7288,39.454,16.451
3.7826,39.197,16.411
3.8371,38.937,16.371
3.892,38.677,16.332
3.9467,38.416,16.293
4.0009,38.154,16.253
4.0552,37.893,16.215
4.1068,37.633,16.175
4.1597,37.373,16.137
4.213,37.111,16.099
4.2642,36.853,16.061
4.3157,36.593,16.022
4.3658,36.338,15.984
4.4123,36.085,15.947
4.4577,35.835,15.91
4.5009,35.586,15.872
4.5425,35.336,15.835
4.587,35.088,15.798
4.6295,34.84,15.761
4.6626,34.592,15.765
4.6932,34.35,15.769
4.7255,34.099,15.773
4.7551,33.855,15.777
4.786,33.61,15.782
4.8077,33.367,15.786
4.8267,33.124,15.792
4.8383,32.882,15.797
4.847,32.639,15.803
4.8495,32.395,15.808
4.8484,32.155,15.814
4.8498,31.917,15.82
4.8486,31.678,15.826
4.8486,31.443,15.833
4.848,31.205,15.839
4.8488,30.971,15.846
4.8479,30.74,15.852
4.8464,30.507,15.859
4.846,30.277,15.867
4.8457,30.046,15.874
4.8451,29.818,15.882
4.8423,29.595,15.889
4.8411,29.368,15.898
4.8425,29.145,15.906
4.839,28.921,15.915
4.84,28.7,15.923
4.8411,28.478,15.932
4.841,28.258,15.942
4.8396,28.041,15.95
4.8392,27.825,15.959
4.8375,27.609,15.968
4.8346,27.396,15.977
4.8326,27.183,15.986
4.8313,26.971,15.995
4.8274,26.759,16.004
4.8267,26.547,16.014
4.826,26.341,16.023
4.8206,26.136,16.033
4.8183,25.932,16.043
4.8159,25.729,16.053
4.8148,25.525,16.063
4.8149,25.325,16.074
4.8158,25.125,16.085
4.8165,24.927,16.096
4.8174,24.734,16.107
4.8151,24.542,16.118
4.8144,24.351,16.13
4.8161,24.16,16.142
4.8189,23.971,16.154
4.8207,23.784,16.166
4.822,23.599,16.178
4.8238,23.415,16.19
4.8253,23.23,16.201
4.8266,23.047,16.214
4.8271,22.867,16.226
4.8273,22.689,16.238
4.8283,22.514,16.251
4.8286,22.34,16.264
4.8298,22.166,16.277
4.8296,21.994,16.29
4.8283,21.824,16.304
4.8281,21.656,16.317
4.8264,21.488,16.331
4.8266,21.32,16.345
4.8277,21.155,16.359
4.8294,20.99,16.373
4.8302,20.827,16.387
4.8283,20.668,16.401
4.8294,20.508,16.416
4.8298,20.349,16.43
4.8298,20.191,16.445
4.8288,20.036,16.461
4.8295,19.882,16.477
4.8287,19.73,16.493
4.8287,19.581,16.508
4.8269,19.432,16.523
4.827,19.284,16.539
4.8274,19.135,16.555
4.8271,18.988,16.572
4.8276,18.842,16.588
4.8279,18.696,16.604
4.8277,18.551,16.62
4.8277,18.41,16.637
4.8259,18.271,16.654
4.8256,18.133,16.67
4.8236,17.996,16.687
4.8252,17.861,16.705
4.8259,17.725,16.722
4.827,17.595,16.739
4.8271,17.463,16.756
4.8269,17.336,16.775
4.8275,17.211,16.793
4.8263,17.086,16.811
4.8247,16.961,16.831
4.8234,16.836,16.849
4.8228,16.713,16.868
4.8212,16.591,16.888
4.8201,16.469,16.908
4.8195,16.349,16.928
4.8184,16.23,16.949
4.8149,16.111,16.969
4.8145,15.994,16.989
4.8129,15.878,17.01
4.8115,15.764,17.031
4.8115,15.65,17.051
4.8112,15.537,17.073
4.8109,15.427,17.095
4.8097,15.316,17.116
4.81,15.209,17.137
4.8086,15.103,17.159
4.8087,14.995,17.18
4.8088,14.888,17.202
4.8092,14.785,17.224
4.8075,14.68,17.246
4.807,14.575,17.268
4.8074,14.474,17.292
4.8064,14.37,17.316
4.8053,14.266,17.34
4.8037,14.165,17.363
4.8028,14.063,17.387
4.8033,13.966,17.412
4.8043,13.866,17.435
4.8031,13.769,17.461
4.8027,13.671,17.485
4.8009,13.575,17.509
4.7979,13.475,17.533
4.799,13.377,17.556
4.7998,13.28,17.58
4.7981,13.181,17.605
4.7975,13.086,17.628
4.7969,12.996,17.653
4.7958,12.906,17.678
4.7932,12.811,17.705
4.7915,12.718,17.73
4.7917,12.628,17.757
4.7909,12.541,17.782
4.7913,12.45,17.808
4.7904,12.357,17.834
4.7882,12.266,17.861
4.7877,12.172,17.888
4.7879,12.083,17.914
4.786,11.987,17.942
4.7844,11.896,17.97
4.7843,11.806,17.998
4.7827,11.716,18.028
4.7819,11.625,18.057
4.7798,11.531,18.085
4.7818,11.443,18.115
4.7824,11.353,18.144
4.7814,11.263,18.174
4.7807,11.168,18.202
4.7814,11.075,18.232
4.7789,10.983,18.263
4.7772,10.889,18.295
4.7761,10.796,18.326
4.7771,10.702,18.358
4.7758,10.605,18.389
4.7745,10.512,18.42
4.7739,10.419,18.452
4.7729,10.326,18.484
4.773,10.231,18.516
4.7743,10.135,18.549
4.7746,10.039,18.58
4.7741,9.9479,18.613
4.7756,9.8565,18.645
4.7734,9.7599,18.679
4.772,9.6657,18.713
4.7705,9.5703,18.747
4.7699,9.4747,18.78
4.7698,9.3799,18.814
4.7694,9.2844,18.848
4.7693,9.1911,18.881
4.7687,9.0994,18.916
4.768,9.0062,18.949
4.7678,8.9102,18.983
4.7671,8.8144,19.018
4.7645,8.7152,19.054
4.7649,8.6162,19.09
4.7653,8.5203,19.125
4.7667,8.4213,19.158
4.7657,8.3211,19.193
4.7659,8.2238,19.229
4.7644,8.1243,19.263
4.7641,8.0253,19.299
4.762,7.9278,19.335
4.7627,7.8301,19.372
4.7587,7.7306,19.409
4.7585,7.6349,19.445
4.7565,7.536,19.48
4.7531,7.4395,19.517
4.7505,7.3397,19.553
4.7461,7.2439,19.589
4.741,7.1451,19.627
4.7352,7.0516,19.664
4.7285,6.9523,19.702
4.7197,6.8543,19.74
4.7072,6.7554,19.78
4.696,6.6557,19.82
4.6832,6.5558,19.86
4.6673,6.4543,19.899
4.6494,6.3542,19.938
4.6306,6.2555,19.978
4.6135,6.155,20.018
4.5933,6.057,20.062
4.5734,5.9601,20.106
4.5545,5.8648,20.148
4.5358,5.7686,20.19
4.5178,5.6713,20.232
4.5007,5.5775,20.273
4.4838,5.4881,20.313
4.468,5.3998,20.354
4.4524,5.3124,20.392
4.4364,5.2245,20.431
4.417,5.1391,20.468
4.4004,5.0547,20.508
4.3857,4.9724,20.544
4.3709,4.8872,20.583
4.3544,4.8014,20.62
4.336,4.7184,20.656
4.3151,4.6324,20.695
4.2927,4.5463,20.734
4.2695,4.4637,20.772
4.2487,4.3789,20.81
4.223,4.297,20.847
4.1952,4.2142,20.883
4.168,4.1333,20.921
4.1411,4.0508,20.956
4.1108,3.9707,20.993
4.0799,3.8901,21.03
4.0493,3.809,21.066
4.0192,3.728,21.102
3.9915,3.6513,21.137
3.9584,3.5729,21.174
3.9263,3.4962,21.21
3.8926,3.4186,21.245
3.8602,3.3431,21.279
3.829,3.2685,21.314
3.7974,3.1978,21.347
3.7627,3.1287,21.382
3.7295,3.0578,21.413
3.6954,2.9894,21.445
3.6575,2.9248,21.478
3.6206,2.8594,21.513
3.5812,2.7943,21.545
3.5416,2.7303,21.576
3.5021,2.669,21.608
3.46,2.6081,21.641
3.4186,2.5502,21.674
3.377,2.494,21.707
3.3341,2.4379,21.739
3.2927,2.3838,21.771
3.2492,2.3289,21.804
3.2075,2.2739,21.837
3.166,2.2178,21.865
3.1224,2.1622,21.896
3.0803,2.1102,21.927
3.0386,2.0608,21.955
2.9966,2.0099,21.983
2.9524,1.9579,22.016
2.907,1.9081,22.046
2.8616,1.8599,22.073
2.8138,1.8137,22.106
2.7647,1.7692,22.137
2.7148,1.7261,22.169
2.6676,1.6849,22.196
2.619,1.6441,22.225
2.5675,1.6022,22.254
2.5162,1.5627,22.283
2.4645,1.5224,22.314
2.4131,1.4844,22.347
2.3599,1.4478,22.381
2.3067,1.4098,22.419
2.2544,1.3726,22.452
2.2019,1.3395,22.488
2.1483,1.3076,22.521
2.0916,1.2747,22.561
2.0361,1.2437,22.596
1.9788,1.216,22.636
1.9199,1.1931,22.674
1.8631,1.1676,22.717
1.8067,1.1428,22.754
1.7487,1.1183,22.796
1.6893,1.0957,22.849
1.6304,1.0733,22.889
1.5757,1.0555,22.93
1.5195,1.04,22.971
1.4646,1.0279,23.011
1.4089,1.0139,23.052
1.3542,1.0019,23.092
1.2994,0.99234,23.133
1.2458,0.98441,23.173
1.1909,0.97488,23.214
1.1384,0.96686,23.254
1.0861,0.958,23.295
1.0327,0.95195,23.335
0.98181,0.94248,23.376
0.93017,0.93939,23.416
0.87926,0.93209,23.457
0.83134,0.92434,23.497
0.78563,0.91395,23.538
0.74139,0.90743,23.578
0.69746,0.90155,23.619
0.65215,0.8933,23.659
0.60918,0.88633,23.7
0.57537,0.87815,23.7
0.54414,0.86698,23.7
0.51292,0.86262,23.7
0.48176,0.85557,23.7
0.45182,0.85,23.7
0.42955,0.8431,23.7
0.41105,0.8371,23.7
0.39863,0.83299,23.7
0.39021,0.83085,23.7
0.38851,0.83083,23.7
0.38875,0.83102,23.7
0.38713,0.83125,23.7
0.38693,0.83138,23.7
0.38656,0.83104,23.7
0.38571,0.83099,23.7
0.38464,0.82934,23.7
0.38424,0.82861,23.7
0.38415,0.8282,23.7
0.38522,0.82731,23.7
0.38484,0.82879,23.7
0.38447,0.8291,23.7
0.38473,0.82801,23.7
0.38504,0.83101,23.7
0.3834,0.83036,23.7
0.38339,0.83138,23.7
0.38254,0.82986,23.7
0.38141,0.82919,23.7
0.38154,0.82846,23.7
0.38071,0.82713,23.7
0.38127,0.82253,23.7
0.38316,0.82039,23.7
0.38426,0.81944,23.7
0.3843,0.81651,23.7
0.38421,0.81464,23.7
0.384,0.81428,23.7
0.38424,0.81321,23.7
0.38542,0.8114,23.7
0.3879,0.81161,23.7
0.3889,0.80997,23.7
0.3905,0.80756,23.7
0.39066,0.80737,23.7
0.38978,0.80611,23.7
0.38821,0.80959,23.7
0.38799,0.81328,23.7
0.38601,0.80979,23.7
0.38498,0.80909,23.7
0.38551,0.80813,23.7
0.38423,0.80732,23.7
0.38181,0.8054,23.7
0.38089,0.80421,23.7
0.37988,0.80542,23.7
0.37822,0.80449,23.7
0.37765,0.80511,23.7
0.37757,0.80653,23.7
0.37716,0.80623,23.7
0.37727,0.80727,23.7
0.37739,0.80834,23.7
0.377,0.80854,23.7
0.37629,0.80972,23.7
0.37627,0.81006,23.7
0.37586,0.80853,23.7
0.37573,0.80646,23.7
0.3737,0.80384,23.7
0.37227,0.80492,23.7
0.37187,0.80303,23.7
0.37021,0.80314,23.7
0.36821,0.80328,23.7
0.36901,0.80204,23.7
0.36826,0.80386,23.7
0.36864,0.80592,23.7
0.3687,0.80553,23.7
0.36804,0.80542,23.7
